Street Name	Record Count	Years	Amendment	Notes
Lewis Street	1263	1876; 1897; 1899; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Lewis Street (Upper)	7	1876		
Libeneth Road	438	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lilleshall Street	208	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lime Crescent	395	1927; 1933; 1936; 1938; 1946; 1950; 1971		Street is now Aberthaw Road. Add marker to Lime Crescent to indicate it used to be Lime Crescent.
Lime Street	981	1886; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lincoln Close	12	1950; 1971		
Linden Road	162	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Linley Close	88	1971	Linley Close	
Linton Street	81	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Liscombe Street	452	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lister Green	33	1950; 1971		
Livale Close	15	1971	Livale Close	
Livale Court	37	1971	Livale Court	
Livale Road	77	1971	Livale Road	
Liverpool Street	137	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Livingstone Place	516	1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Livingstone Street	10	1876		
Llanarth Chambers	1	1933		Investigate
Llanarth street	436	1876; 1893; 1894; 1897; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Llanarth Street	55	1899		
Llandaff Street	35	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
LLANDAFF STREET	6	1899		
Llanover Close	90	1971	Llanover Close	
LLANTHEWEY ROAD—	11	1893		
Llanthewy Road	795	1893; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
LLANTHEWY ROAD	13	1899		
Llanthewy Road Baptist Church	22	1927		
Llanvair Road	212	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Llanvair Street	10	1897		
Llanvapley Road	1	1927		
Llanwern Road	83	1946; 1971		
Llanwern Street	340	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Llewellin Street	166	1914; 1933; 1936; 1938; 1946; 1950; 1971		
Llewellin Terrace	23	1905		
Lliswerry	108	1890; 1897; 1905; 1914		
Lliswerry Road	1122	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Llivale Walk	9	1971		
Lloyd Road	18	1971	Lloyd Road	
Lloyd Street	288	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Lloyd's Bank Chambers	3	1905; 1938; 1946		
LLOYDS BANK CHAMBERS—	9	1899		
Llwynderi Road	76	1914; 1927; 1933; 1936; 1938; 1946; 1950		
LOCK STREET	16	1890		
Locke Street	364	1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lodden Close	12	1971	Lodden Close	
London Street	584	1890; 1893; 1894; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
London Wharf	1	1933		
LONG GREEN	11	1971		
Lord Street	153	1886; 1890; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
LOWER CROSS STREET	31	1890		
Lower George Street	42	1876; 1890		
Lucas Street	712	1890; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Lyndhurst Avenue	201	1936; 1938; 1946; 1950		
Lyne Road	505	1893; 1894; 1897; 1899; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
M	22	1971		
M.O. & T..B. & A. &	9	1927		Investigate
Macarthy's Court	22	1893; 1894; 1899		
Macarthys Court	21	1886; 1897; 1905; 1914; 1933		
Macauley Gardens	8	1950		
Maddox Close	38	1893; 1894; 1936; 1938; 1946		
MAESGLAS	57	1971		Investigate
Maesglas Avenue	894	1933; 1936; 1938; 1946; 1950; 1971		
Maesglas Crescent	1114	1933; 1936; 1938; 1946; 1950; 1971		
Maesglas Grove	446	1938; 1946; 1950; 1971		
Maesglas Road	842	1933; 1936; 1938; 1946; 1950; 1971		
Maesglas Street	99	1933; 1936; 1938; 1946; 1950; 1971		
Magnolia Close	14	1971	Magnolia Close	
Magor Street	724	1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Maindee Hall Flats	131	1927; 1933		
Maindee Lawn Villas	6	1927; 1933		
Maindee Municipal Buildings	3	1927		
Maindee Parade	1078	1886; 1893; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Maindee Place	2	1876		
Maindee Schools	16	1927		
Malcolm Sargent Close	67	1971	Malcolm Sargent Close	
Malpas	24	1876		
Malpas Road	2639	1886; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
MALPAS ROAD	2	1899		
Malpas Road Brick works and coalyard	11	1899		
Malpas Road Hall	35	1899		
Malvern Road	1	1936		
Manchester Street	401	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Manley Road	567	1893; 1894; 1897; 1899; 1905; 1914; 1933; 1936; 1938; 1946; 1950		
Mansel Street	237	1899; 1905; 1933; 1936; 1938; 1946; 1950; 1971		
Mansell Street	23	1914		
Maple Avenue	289	1933; 1936; 1938; 1946; 1950; 1971		
Marconi Close	13	1950; 1971		
Margaret Avenue	241	1936; 1938; 1946; 1950; 1971		
Marion Street	708	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Market	93	1893		
Market (Provision)	766	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Market (Provision) Annexe	18	1933; 1938		
Market Arcade	145	1936; 1971	Market Arcade	
MARKET BUILDINGS—	119	1894; 1899		
Market House	2	1887		
Market Street	364	1876; 1887; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Marlborough Road	714	1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Marlowe Gardens	11	1950; 1971		
Marshes Road	138	1876; 1893; 1899		
Marshfield Street	482	1914; 1933; 1936; 1938; 1946; 1950; 1971		
Masefield Vale	109	1950; 1971		
Maugham Close	10	1971	Maugham Close	
Maughan Close	7	1950		
May Street	71	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Meads Close	27	1971	Meads Close	
Medlock Close	1	1971	Medlock Close	
Medlock Walk	1	1971	Medlock Walk	
Medway Close	28	1971	Medway Close	
Medway Court	35	1971	Medway Court	
Medway Road	146	1971	Medway Road	
Melbourne Way	150	1971	Melbourne Way	
Melfort Road	312	1936; 1938; 1946; 1950; 1971		
Mellon Square	114	1886; 1893; 1897; 1899		
Mellon Street	393	1876; 1878; 1893; 1897; 1899; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Melton Terrace	28	1893; 1905; 1933		
MELTON TERRACE—	68	1894; 1899		
Mendalgief Road	740	1886; 1893; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Meon Close	29	1971	Meon Close	
Mercantile Chambers	1	1933		
Merchant Street	127	1878; 1893; 1894; 1897; 1905; 1914; 1933; 1938; 1946		
Merchant Street (Upper)	7	1876		
MERCHANTS	8	1971		Investigate
Meredith Close	12	1971	Meredith Close	
Merlin Crescent	234	1936; 1938; 1946; 1950; 1971		
Merriott's Place	24	1936; 1971	Merriott's Place	
Merriotts Place	103	1886; 1897; 1905; 1914; 1933; 1938; 1946; 1950		
Mersey Walk	21	1971	Mersey Walk	
Methuen Road	265	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
METRO. BANK CHAMBERS	25	1899		
Metropolitan Bank Chambers	5	1899; 1905; 1938; 1946		
Midland Bank Chambers	4	1905; 1927; 1938; 1946		
MIDLAND BANK CHAMBERS	21	1899		
Mile End Terrace	4	1876; 1927		
MILE END TERRACE—	173	1893; 1894; 1899		
Mill Parade	530	1876; 1878; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Mill Street	467	1876; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Millbrook Terrace	29	1893; 1894		
Milman Street	516	1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Milner Street	320	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Milton Road	287	1936; 1938; 1946; 1950; 1971		
Moderator wharf	35	1894; 1899		
Mole Close	31	1971	Mole Close	
Monet Cresent	16	1971		
Monnow Walk	158	1971	Monnow Walk	
Monnow Way	483	1971	Monnow Way	
Montgomery Road	110	1971	Montgomery Road	
Montreal Close	8	1971	Montreal Close	
Moore Crescent	20	1971	Moore Crescent	
Moorland Avenue	116	1938; 1946; 1950; 1971		
Morden Lane	4	1971	Morden Lane	
Morden Road	738	1897; 1899; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Moreland Avenue	28	1936	Moreland Avenue	
Morgan Street	276	1876; 1886; 1893; 1894; 1897; 1899; 1905; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Morley Close	33	1971	Morley Close	
Morris Street	453	1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
MORTON WAY	15	1971		
Moulders' arms terrace	261	1899		
Mount Bax	47	1950; 1971		Investigate
Mount Pleasant	16	1876; 1878		
Mount Pleasant Cottages	30	1894		
MOUNTBATTEN CLOSE	42	1971		
Mountjoy Place	313	1876; 1886; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Mountjoy Road	204	1876; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Mountjoy Street	188	1876; 1886; 1893; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
MOURING ORDERS PROMPTLY ATTENDED TO	59	1927		Investigate
Moxon Road	15	1971	Moxon Road	
Mulcaster Avenue	22	1971		
Mullock's Court	23	1878	Mullock's Court	
Munnings Drive	60	1971	Munnings Drive	
Myra Hess Close	27	1971	Myra Hess Close	
Myrtle Grove	89	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Nant Coch Drive	9	1971	Nant Coch Drive	
Nant Coch Hill	205	1933; 1936		
Nash Grove	73	1971	Nash Grove	
Nash Road	1089	1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Nathan Henry	1	1893		
National Buildings	81	1933; 1971		
National Buildings Flats	7	1933		
Nelson Street	268	1878; 1893; 1894; 1897; 1905		
Neptune Lane	3	1876		
Neston Road	53	1946; 1950; 1971		
NEW BUILDINGS—	17	1894		
New Cottages	9	1927; 1933		
NEW ENTRANCE—	35	1887		
New Pastures	15	1971	New Pastures	
New Rupera Street	15	1899		
New Ruperra Street	112	1876; 1893; 1897; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
New Street	260	1876; 1886; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Newman Close	53	1971	Newman Close	
Newport Arcade	66	1899; 1927; 1936; 1971	Newport Arcade	
NEWPORT ARCADE—	8	1899		
Newport Corporation	293	1971	Newport Corporation	Investigate
Newport Corporation Market	115	1905		
Newport House	78	1971	Newport House	Investigate
NEWPORT STREET	70	1890		
NEWPORT STREET LIST	13989	1887; 1890; 1893; 1894; 1899		
NEWPORT STREET LIST. Bai	77	1899		
Newton Way	53	1950; 1971		
Nicholas Cottages	2	1933		
Nidd Close	15	1971	Nidd Close	
Nidd Walk	6	1971	Nidd Walk	
Norfolk Road	135	1927; 1933; 1936; 1938; 1946; 1950; 1971		
North Street	587	1876; 1893; 1894; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Northumberland Road	53	1933; 1936; 1938; 1946; 1950; 1971		
Norvic Chambers	3	1933		
Nos 43-54 Morden road	51	1893		
Novello Walk	11	1971	Novello Walk	
O'JEEN's HILL TERRACE—	25	1893		
Oak Street	235	1897; 1899; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Oak Terrace	56	1893; 1894; 1897; 1899; 1905; 1914		
Oakfield Gardens	126	1971	Oakfield Gardens	
Oakfield Road	549	1893; 1894; 1899; 1914; 1933; 1936; 1938; 1946; 1950		
OAKFIELD ROAD	10	1899		
OAKFIELD ROAD—	6	1893		
Oaklands Road	48	1894; 1927; 1933; 1938; 1971		
Oakley Street	497	1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Oaks Close	30	1938; 1946; 1950; 1971		
Oddment Shop	56	1971	Oddment Shop	Investigate
OFFICE	32	1927		Investigate
OFFICE.O.,& S.B.&A.&	48	1927		Investigate
Ogmore Crescent	50	1971	Ogmore Crescent	
Old Cardiff Road	41	1950; 1971		
Old Green	7	1876		
Old Hill	11	1971	Old Hill	
Old Hill Crescent	53	1971	Old Hill Crescent	
Oliphant Circle	104	1971	Oliphant Circle	
OLIVER (R. GOR	7	1971		Investigate
Oliver Road	315	1933; 1936; 1938; 1946; 1950; 1971		
Ombersley Road	586	1893; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
ORCHARD BUILDINGS	8	1893; 1894		
Orchard Street	590	1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Orchard Terrace	24	1893; 1894; 1933		
ORIEL ROAD	1	1936		
OSBORNE	12	1890		
Osborne Place	130	1893; 1894; 1927; 1933		
OSBORNE PLACE—	15	1890		
Oswald Road	209	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Otter Close	20	1971	Otter Close	
Outer Circle	18	1933		
Oxford Street	335	1886; 1894; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
PAGE's PLACE—	30	1893; 1894		
Page’s Place	1	1894		
Palm Square	104	1933; 1936; 1938; 1946; 1950; 1971		
Palmyra Place	154	1876; 1886; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Pant Road	353	1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Pant Street	1	1894		
Parfitt Street	165	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Park Avenue	577	1933; 1936; 1938; 1946; 1950; 1971		
Park Close	28	1933; 1938; 1946; 1950; 1971		
Park Crescent	258	1933; 1936; 1938; 1946; 1950; 1971		
Park Drive	593	1933; 1938; 1946; 1950; 1971		
Park Place	14	1876		
Park Square	484	1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Park Street	93	1876; 1886; 1894; 1897; 1899; 1905		
PARK STREET	19	1899		
Parkfield Place	27	1894; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Parret Road	11	1971	Parret Road	
Parret Walk	8	1971	Parret Walk	
Parrett Close	35	1971		
Parry Drive	139	1950; 1971		
Patti Close	10	1971	Patti Close	
Pear Tree Cottages	3	1933		
Pembroke Chambers	19	1893; 1899; 1905; 1927; 1933; 1938; 1946		
Pembroke Grove	27	1971	Pembroke Grove	
Pembroke Terrace	16	1894; 1933		
PEMBROKE TERRACE.—	13	1899		
PEMBROKE TERRACE—	47	1890; 1894		
Pemrose Cottages	3	1886		
Pencraig Flatts	6	1933		
Penkin Close	8	1971	Penkin Close	
Penkin Hill	32	1971	Penkin Hill	
Penllyn Avenue	320	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Penney Crescent	76	1971	Penney Crescent	
Penrose Street	9	1927		
Pentonville	328	1876; 1886; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Penylan Park	13	1933; 1946		
Penylan Road	270	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Penylan Terrace	33	1927; 1933		
Phillip Street	132	1914; 1927; 1933; 1936; 1938; 1946; 1950		
Phillips Street	57	1897; 1899; 1905		
Phillips' wharf	23	1899		
PICON	1	1971		Investigate
Pill Mawr Road	167	1936; 1938; 1950		
Pill Recreation Ground	23	1927		
Pillgwenlly Wharf	3	1933		
Pillmawr Road	129	1946; 1971		
Pilton Vale	157	1971	Pilton Vale	
Pinewood Close	20	1971		
Piper Close	28	1971	Piper Close	
Playford Crescent	98	1971	Playford Crescent	
PLYMOUTH CRESCENT—	153	1890		
Plymouth Street	17	1886		
Police Court and office	14	1899		
Police Flats	76	1927; 1933		
Pont Faen Road	28	1971	Pont Faen Road	
Pool Lane	137	1933; 1950; 1971		
Poplar Cottages	3	1933		
Poplar Road	52	1933; 1936; 1938; 1946; 1950; 1971		
Portland Street	551	1876; 1878; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
PORTLAND STREET	21	1899		
Portskewett Street	294	1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Potter Street	469	1876; 1878; 1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
POTTER STREET	70	1899		
Potter's Parade	37	1878; 1886; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
POTTER's STREET LIST	74	1893		
Potters Parade	21	1876; 1897; 1905; 1914		
Pottery Road	375	1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Pottery Terrace	395	1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Powell Duffryn whf.—Office	4	1893		
Powell's Court	3	1933		
Powell's Place	77	1878; 1887; 1893; 1894; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
POWELL's PLACE	7	1899		
Powell's Street	3	1927	Powell's Street	
Powells Court	6	1905; 1914		
Powells Place	11	1897; 1905; 1914		
Power Street	785	1887; 1893; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
POWER STREET	27	1899		
Preston Avenue	967	1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Price Street	1155	1887; 1893; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Priestley Close	7	1950		
Prince Street	449	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Princes Chambers	1	1933		
Princes Street	14	1886		
Probert Place	3	1938; 1946; 1950		
Prospect Place	6	1876; 1878		
Prospect Street	150	1897; 1899; 1905; 1914; 1933; 1936; 1938; 1946; 1950		
Protheroes Row	19	1878; 1886; 1897		
Providence Place	164	1886; 1893; 1897; 1905; 1914; 1933; 1936		
PROVIDENCE PLACE—	15	1890		
Pugsley Street	355	1893; 1894; 1897; 1899; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Pump Street	34	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Purcell Square	16	1950; 1971		
Pyne's Court	1	1886		
Quantock Drive	5	1971	Quantock Drive	
Quebec Close	12	1971	Quebec Close	
Queen Street	215	1876; 1878; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Queen Victoria Memorial Alms Hosues	10	1971		
QUEEN's	5	1890		
Queen's Buildings	49	1878; 1886; 1893; 1894; 1899; 1938; 1946		
QUEEN's BUILDINGS—	22	1887; 1894		
Queen's Chambers	75	1927; 1938; 1946; 1971		
QUEEN's CHAMBERS—	46	1894		
Queen's Close	234	1933; 1936; 1938; 1946; 1950; 1971		
Queen's Croft	136	1933; 1936; 1938; 1946; 1950; 1971		
Queen's Hill	526	1894; 1933; 1936; 1938; 1946; 1950; 1971		
Queen's Hill Crescent	654	1927; 1933; 1936; 1938; 1946; 1950; 1971		
QUEEN's HILL TERRACE	95	1894		
Queen's Hill Terrace's Hill	4	1933		
QUEEN's HILL TERRACE:	116	1890; 1899		
QUEEN's PLACE	47	1894		
QUEEN's PLACE—	46	1893		
Queens Buildings	1	1905		
Queens Chambers	1	1905		
Queens Hill	134	1897; 1905; 1914		
Queensland Terrace	16	1933		
QUEENSLAND TERRACE.—	15	1893		
QUEENSLAND TERRACE—	27	1894; 1899		
QUEEN’S STREET LIST	1	1899		
Quiet Woman's Row	28	1899		
Quiet Womans Row	19	1876; 1878; 1893; 1897		
Quilter Close	14	1971	Quilter Close	
Radnor Road	70	1933; 1936; 1938; 1946; 1950; 1971		
Raglan Street	1488	1876; 1878; 1886; 1893; 1894; 1897; 1899; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Raglan Street (Upper)	10	1876		
Railway Street	450	1876; 1878; 1886; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rankine Close	13	1950; 1971		
Raphael Close	15	1971	Raphael Close	
Redbrook Road	70	1938; 1946; 1950; 1971		
Redland Street	1119	1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Redvers Street	46	1946; 1950; 1971		
Rees Close	26	1971	Rees Close	
Rees' Buildings	27	1886; 1893; 1894; 1897; 1899		
Reform Buildings	103	1876; 1878; 1886; 1893; 1894; 1897; 1899; 1905; 1914; 1933; 1936		
Refuge Chambers	2	1938; 1946		
REGENT PLACE—	12	1890		
Rembrandt Way	3	1971	Rembrandt Way	
Reynolds CLose	12	1971	Reynolds CLose	
Rhos Llantwit wharf	294	1899		
Rhymney Wharf	5	1933		
Ribble Sqaure	23	1971		
Ribble Walk	44	1971	Ribble Walk	
Richmond Road	496	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Richmond Terrace	65	1893; 1894; 1899; 1905; 1933		
RICHMOND TERRACE—	88	1899		
Ridgeway	492	1936; 1938; 1946; 1950; 1971		
Ridgeway Avenue	286	1933; 1936; 1938; 1946; 1950; 1971		
Ridgeway Close	47	1950; 1971		
Ridgeway Court	15	1971	Ridgeway Court	
Ridgeway Crescent	181	1933; 1936; 1938; 1946; 1950; 1971		
Ridgeway Drive	193	1933; 1936; 1938; 1950; 1971		
Ridgeway Grove	107	1936; 1938; 1946; 1950; 1971		
Ridgeway Hill	154	1950; 1971		
Ridgeway Park Road	113	1936; 1938; 1946; 1950; 1971		
RINGLAND CENTRE	21	1971		
Ringland Circle	208	1971	Ringland Circle	
Ringland Way	1	1971	Ringland Way	
Ringwood Avenue	119	1946; 1950; 1971		
Ringwood Hill	103	1971	Ringwood Hill	
Risca Road	2877	1893; 1894; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
RISCA ROAD	145	1899		
River Banks	505	1927; 1933; 1936; 1938; 1946		
Riverside	380	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Robbins Lane	16	1927; 1971	Robbins Lane	
Robert Street	614	1886; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
ROBERTSON WAY	32	1971		
Rochester Road	229	1914; 1933; 1936; 1938; 1946; 1950; 1971		
Rock wharf	12	1894; 1933		
Rockfield Parade	4	1927	Rockfield Parade	
Rockfield Road	2	1899; 1936	Rockfield Road	
Rockfield Street	127	1938; 1946; 1950; 1971		
Roding Close	62	1971	Roding Close	
Rodney Boad	40	1938		
Rodney Parade	258	1878; 1886; 1893; 1897; 1899; 1905; 1914; 1933; 1936; 1938; 1946; 1971		
Rodney Road	190	1905; 1914; 1927; 1933; 1936; 1946; 1950; 1971		
Romney Close	15	1971	Romney Close	
Ronald Road	456	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rookery (The)	14	1905		
Rose Street	293	1893; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Ross Street	491	1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rosslyn Road	396	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rother Close	21	1971	Rother Close	
Rothesay Road	254	1927; 1936; 1938; 1946; 1950; 1971		
Rothsay Road	50	1914; 1933		
ROWAN WAY	118	1971		
ROYAL	24	1887		
Royal Air Forces Association	14	1971	Royal Air Forces Association	Investigate
Royal Chambers	3	1938		
Royston Crescent	112	1946; 1950; 1971		
Rubens Close	7	1971	Rubens Close	
Rudry Street	282	1893; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rugby Road	444	1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Ruperra Lane	37	1927; 1933; 1938; 1971		
Ruperra Street	571	1876; 1878; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Rupert Brooke Drive	50	1971	Rupert Brooke Drive	
Rupperra Street	30	1893		
RUSKIN RISE	4	1971		
Russell Drive	103	1950; 1971		
Rutherford Hill	29	1950; 1971		
Rutland Place	434	1886; 1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Salisbury Road	11	1899		
SCARBOROUGH ROAD	19	1971		
Scard Street	102	1894; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
School Lane	18	1933; 1938; 1946; 1950; 1971		
Scott Close	29	1950; 1971		
Screw Packet Road	102	1876; 1893; 1894; 1897; 1899; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Seamoor Terrace	15	1893; 1894; 1933		
SEAMOOR TERRACE.—	15	1890		
SEAMOOR TERRACE—	29	1893; 1894		
SECOND ROADWAY	13	1890		
SEDGEWAY	1	1971		
Sedgway Parade	1	1971	Sedgway Parade	
Serpentine Road	206	1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Severn Terrace	82	1876; 1886; 1893; 1894; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Severn View	36	1914; 1927; 1933; 1936		
Shaftesbury Street	1361	1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Shakespeare Crescent	159	1950; 1971		
Shannon Close	9	1971	Shannon Close	
Shannon Road	18	1971	Shannon Road	
Shaw Grove	53	1950; 1971		
Shelley Road	24	1933; 1938; 1946; 1950; 1971		
Shifnal Street	2	1927	Shifnal Street	
Ship Lane	2	1886		
Sickert Close	18	1971	Sickert Close	
Sidbury Terrace	25	1893; 1894; 1927; 1933		
Sidney Street	71	1894; 1897; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Simpson Close	25	1971	Simpson Close	
Sims Square	24	1950; 1971		
Site for three villas	1	1893		
Skinner Lane	3	1938; 1946; 1950		
Skinner Street	332	1876; 1893; 1894; 1897; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Skinner Street Chambers	33	1893; 1894; 1933		
Skinners Row	5	1933; 1971		
Slade Street	91	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Slipway Cottages	134	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Soho Street	60	1927; 1971	Soho Street	
Somerset Road	884	1893; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Somerton	136	1927	Somerton	
Somerton Crescent	69	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Somerton Gardens Estate	8	1927	Somerton Gardens Estate	
Somerton Lane	8	1933		
SOMERTON LANE	120	1899		
SOMERTON LANE—	61	1893; 1894		
Somerton Place	25	1933; 1950		
SOMERTON PLACE—	15	1893		
Somerton Road	1091	1893; 1894; 1897; 1899; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
South Market Street	746	1876; 1887; 1893; 1894; 1897; 1899; 1905; 1914; 1933; 1936; 1938; 1946; 1950		
South Quay Flats	10	1933		
