Street Name	Record Count	Years	Amendment	Notes
Ogmore Crescent	50	1971		
Old Cardiff Road	41	1950; 1971		
Old Green	7	1876		
Old Hill	11	1971		
Old Hill Crescent	53	1971		
Oliphant Circle	104	1971		
OLIVER (R. GOR	7	1971		Investigate
Oliver Road	315	1933; 1936; 1938; 1946; 1950; 1971		
Ombersley Road	495	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Orchard Street	539	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Orchard Terrace	10	1933		
ORIEL ROAD	1	1936		
OSBORNE	12	1890		
Osborne Place	66	1927; 1933		
OSBORNE PLACE—	15	1890		
Oswald Road	209	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Otter Close	20	1971		
Outer Circle	18	1933		
Oxford Street	308	1886; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Palm Square	104	1933; 1936; 1938; 1946; 1950; 1971		
Palmyra Place	120	1876; 1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Pant Road	334	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Parfitt Street	165	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Park Avenue	577	1933; 1936; 1938; 1946; 1950; 1971		
Park Close	28	1933; 1938; 1946; 1950; 1971		
Park Crescent	258	1933; 1936; 1938; 1946; 1950; 1971		
Park Drive	593	1933; 1938; 1946; 1950; 1971		
Park Place	14	1876		
Park Square	307	1897; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Park Street	57	1876; 1886; 1897; 1905		
Parkfield Place	25	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Parret Road	11	1971		
Parret Walk	8	1971		
Parrett Close	35	1971		
Parry Drive	139	1950; 1971		
Patti Close	10	1971		
Pear Tree Cottages	3	1933		
Pembroke Chambers	11	1905; 1927; 1933; 1938; 1946		
Pembroke Grove	27	1971		
Pembroke Terrace	14	1933		
PEMBROKE TERRACE—	31	1890		
Pemrose Cottages	3	1886		
Pencraig Flatts	6	1933		
Penkin Close	8	1971		
Penkin Hill	32	1971		
Penllyn Avenue	320	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Penney Crescent	76	1971		
Penrose Street	9	1927		
Pentonville	328	1876; 1886; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Penylan Park	13	1933; 1946		
Penylan Road	270	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Penylan Terrace	33	1927; 1933		
Phillip Street	132	1914; 1927; 1933; 1936; 1938; 1946; 1950		
Phillips Street	37	1897; 1905		
PICON	1	1971		Investigate
Pill Mawr Road	167	1936; 1938; 1950		
Pill Recreation Ground	23	1927		
Pillgwenlly Wharf	3	1933		
Pillmawr Road	129	1946; 1971		
Pilton Vale	157	1971		
Pinewood Close	20	1971		
Piper Close	28	1971		
Playford Crescent	98	1971		
PLYMOUTH CRESCENT—	153	1890		
Plymouth Street	17	1886		
Police Flats	76	1927; 1933		
Pont Faen Road	28	1971		
Pool Lane	137	1933; 1950; 1971		
Poplar Cottages	3	1933		
Poplar Road	52	1933; 1936; 1938; 1946; 1950; 1971		
Portland Street	533	1876; 1878; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Portskewett Street	270	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Potter Street	469	1876; 1878; 1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Potter's Parade	37	1878; 1886; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Potters Parade	21	1876; 1897; 1905; 1914		
Pottery Road	363	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Pottery Terrace	395	1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Powell's Court	3	1933		
Powell's Place	65	1878; 1887; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Powell's Street	3	1927		
Powells Court	6	1905; 1914		
Powells Place	11	1897; 1905; 1914		
Power Street	650	1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Preston Avenue	726	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Price Street	1050	1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Priestley Close	7	1950		
Prince Street	449	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Princes Chambers	1	1933		
Princes Street	14	1886		
Probert Place	3	1938; 1946; 1950		
Prospect Place	6	1876; 1878		
Prospect Street	102	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950		
Protheroes Row	19	1878; 1886; 1897		
Providence Place	68	1886; 1897; 1905; 1914; 1933; 1936		
PROVIDENCE PLACE—	15	1890		
Pugsley Street	320	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Pump Street	34	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Purcell Square	16	1950; 1971		
Pyne's Court	1	1886		
Quantock Drive	5	1971		
Quebec Close	12	1971		
Queen Street	165	1876; 1878; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Queen Victoria Memorial Alms Hosues	10	1971		
QUEEN's	5	1890		
Queen's Buildings	20	1878; 1886; 1938; 1946		
QUEEN's BUILDINGS—	17	1887		
Queen's Chambers	75	1927; 1938; 1946; 1971		
Queen's Close	234	1933; 1936; 1938; 1946; 1950; 1971		
Queen's Croft	136	1933; 1936; 1938; 1946; 1950; 1971		
Queen's Hill	522	1933; 1936; 1938; 1946; 1950; 1971		
Queen's Hill Crescent	654	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Queen's Hill Terrace's Hill	4	1933		
QUEEN's HILL TERRACE:	84	1890		
Queens Buildings	1	1905		
Queens Chambers	1	1905		
Queens Hill	134	1897; 1905; 1914		
Queensland Terrace	16	1933		
Quiet Womans Row	18	1876; 1878; 1897		
Quilter Close	14	1971		
Radnor Road	70	1933; 1936; 1938; 1946; 1950; 1971		
Raglan Street	1306	1876; 1878; 1886; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Raglan Street (Upper)	10	1876		
Railway Street	378	1876; 1878; 1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rankine Close	13	1950; 1971		
Raphael Close	15	1971		
Redbrook Road	70	1938; 1946; 1950; 1971		
Redland Street	1000	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Redvers Street	46	1946; 1950; 1971		
Rees Close	26	1971		
Rees' Buildings	11	1886; 1897		
Reform Buildings	63	1876; 1878; 1886; 1897; 1905; 1914; 1933; 1936		
Refuge Chambers	2	1938; 1946		
REGENT PLACE—	12	1890		
Rembrandt Way	3	1971		
Reynolds CLose	12	1971		
Rhymney Wharf	5	1933		
Ribble Sqaure	23	1971		
Ribble Walk	44	1971		
Richmond Road	496	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Richmond Terrace	21	1905; 1933		
Ridgeway	492	1936; 1938; 1946; 1950; 1971		
Ridgeway Avenue	286	1933; 1936; 1938; 1946; 1950; 1971		
Ridgeway Close	47	1950; 1971		
Ridgeway Court	15	1971		
Ridgeway Crescent	181	1933; 1936; 1938; 1946; 1950; 1971		
Ridgeway Drive	193	1933; 1936; 1938; 1950; 1971		
Ridgeway Grove	107	1936; 1938; 1946; 1950; 1971		
Ridgeway Hill	154	1950; 1971		
Ridgeway Park Road	113	1936; 1938; 1946; 1950; 1971		
RINGLAND CENTRE	21	1971		
Ringland Circle	208	1971		
Ringland Way	1	1971		
Ringwood Avenue	119	1946; 1950; 1971		
Ringwood Hill	103	1971		
Risca Road	2582	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
River Banks	505	1927; 1933; 1936; 1938; 1946		
Riverside	380	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Robbins Lane	16	1927; 1971		
Robert Street	582	1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
ROBERTSON WAY	32	1971		
Rochester Road	229	1914; 1933; 1936; 1938; 1946; 1950; 1971		
Rock Wharf	4	1933		
Rockfield Parade	4	1927		
Rockfield Road	1	1936		
Rockfield Street	127	1938; 1946; 1950; 1971		
Roding Close	62	1971		
Rodney Boad	40	1938		
Rodney Parade	157	1878; 1886; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1971		
Rodney Road	190	1905; 1914; 1927; 1933; 1936; 1946; 1950; 1971		
Romney Close	15	1971		
Ronald Road	456	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rookery (The)	14	1905		
Rose Street	244	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Ross Street	487	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rosslyn Road	396	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rother Close	21	1971		
Rothesay Road	254	1927; 1936; 1938; 1946; 1950; 1971		
Rothsay Road	50	1914; 1933		
ROWAN WAY	118	1971		
ROYAL	24	1887		
Royal Air Forces Association	14	1971		
Royal Chambers	3	1938		
Royston Crescent	112	1946; 1950; 1971		
Rubens Close	7	1971		
Rudry Street	246	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Rugby Road	432	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Ruperra Lane	37	1927; 1933; 1938; 1971		
Ruperra Street	493	1876; 1878; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Rupert Brooke Drive	50	1971		
RUSKIN RISE	4	1971		
Russell Drive	103	1950; 1971		
Rutherford Hill	29	1950; 1971		
Rutland Place	124	1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
SCARBOROUGH ROAD	19	1971		
Scard Street	93	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
School Lane	18	1933; 1938; 1946; 1950; 1971		
Scott Close	29	1950; 1971		
Screw Packet Road	55	1876; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Seamoor Terrace	13	1933		
SEAMOOR TERRACE.—	15	1890		
SECOND ROADWAY	13	1890		
SEDGEWAY	1	1971		
Sedgway Parade	1	1971		
Serpentine Road	193	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Severn Terrace	72	1876; 1886; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Severn View	36	1914; 1927; 1933; 1936		
Shaftesbury Street	1338	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Shakespeare Crescent	159	1950; 1971		
Shannon Close	9	1971		
Shannon Road	18	1971		
Shaw Grove	53	1950; 1971		
Shelley Road	24	1933; 1938; 1946; 1950; 1971		
Shifnal Street	2	1927		
Ship Lane	2	1886		
Sickert Close	18	1971		
Sidbury Terrace	22	1927; 1933		
Sidney Street	64	1897; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Simpson Close	25	1971		
Sims Square	24	1950; 1971		
Skinner Lane	3	1938; 1946; 1950		
Skinner Street	323	1876; 1897; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Skinner Street Chambers	1	1933		
Skinners Row	5	1933; 1971		
Slade Street	91	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Slipway Cottages	134	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Soho Street	60	1927; 1971		
Somerset Road	872	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Somerton	136	1927		
Somerton Crescent	69	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Somerton Gardens Estate	8	1927		
Somerton Lane	8	1933		
Somerton Place	25	1933; 1950		
Somerton Road	1068	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
South Market Street	507	1876; 1887; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950		
South Quay Flats	10	1933		
Southville Road	103	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Speedwell Street	45	1876; 1886; 1887; 1897		
Speke Street	78	1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Spencer Road	62	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
SPINEY	17	1971		Investigate
SPRING	13	1927		Investigate
Spring Garden Institute	15	1927		
Spring Gardens	32	1887; 1897; 1905; 1927; 1936; 1938; 1946		
Spring Street	103	1886; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
SPRINGFIELD PREPARATORY SCHOOL	453	1971		Investigate
Spytty Lane	93	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Spytty Road	7	1971		
St. Anne's Crescent	21	1946; 1950; 1971		
St. Bride's Crescent	119	1936; 1938; 1946; 1950; 1971		
St. Edward Street	1213	1876; 1878; 1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
St. GEORGE's BUILDINGS	4	1890		
St. John's Road	408	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
St. Julian Street	400	1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
St. Julian's Avenue	328	1905; 1914; 1927; 1933; 1938; 1946; 1950		
St. Julian's Park	234	1927		
St. Julian's Road	897	1927; 1933; 1936; 1938; 1946; 1950; 1971		
St. LIST	475	1878		Investigate
St. Mark's Crescent	495	1887; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
St. Mary Street	901	1876; 1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
St. Michael Street	366	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
St. Stephen's Road	165	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
St. Vincent's Road	325	1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
St. Woollos Road	27	1876		
St. Woolos Place	150	1886; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
St. Woolos Road	328	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Stafford Road	378	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Stanford Road	32	1971		
Stanley Road	80	1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Star Buildings	9	1933; 1971		
Station Approach	29	1938; 1946		
Station Chambers	4	1933		
Station Street	171	1876; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Station Yard	3	1876		
Steam Packet Chambers	3	1905; 1927; 1938		
Steer Crescent	14	1971		
Stelvio Park Avenue	117	1938; 1946; 1950; 1971		
Stelvio Park Crescent	32	1950; 1971		
Stelvio Park Drive	254	1938; 1946; 1950; 1971		
Stephenson Street	8	1950; 1971		
Sterndale Road	33	1971		
Stockton Road	985	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Stow Chambers	3	1905; 1938; 1946		
Stow Hill	1806	1876; 1878; 1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Stow Hill Baptist Church	4	1927		
Stow Hill's Hill (Now Bishopstow)	1	1933		Investigate
Stow Park	37	1876		
Stow Park Avenue	348	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Stow Park Circle	127	1936; 1938; 1946; 1950		
Stow Park Circus	75	1897; 1905; 1914		
Stow Park Crescent	181	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Stow Park Gardens	56	1890; 1905; 1927; 1933; 1938; 1946		
Stow Park Road	38	1897		
Stow Park Terrace	7	1933		
Stow Passage	32	1897; 1905; 1914; 1933		
Sullivan Circle	35	1971		
Summer Hill Road	33	1897		
Summer Hill Villas	20	1876; 1927; 1933		
SUMMER HILL—	44	1890		
SUMMERHILL AV	92	1971		
Summerhill Avenue	425	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Surrey Place	98	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Sussex Close	14	1971		
Sutherland Crescent	19	1971		
Sutton Road	812	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Swinburne Close	15	1971		
Sycamore Avenue	550	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Sylvan Close	14	1971		
Talbot Lane	21	1905; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
TALGARTH	196	1890		
Tallis Close	36	1971		
Tamar Close	20	1971		
TAXIS	159	1971		Investigate
TAYLOR	27	1971		Investigate
Tees Close	20	1971		
Temperance Cottages	32	1933		
Temperance Hall	7	1927		
Temple Street	408	1876; 1878; 1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Tennyson Road	548	1933; 1936; 1938; 1946; 1950; 1971		
Thames Close	20	1971		
THE ALBERT	18	1890		
The Bridge	3	1876		
The Camp	4	1933		
The Docks	56	1876		
THE NEW THEATRE	55	1890		
THE NEWPORT STEAM LAUNDRY CO	44	1927		Investigate
THE OLD CEMETERY-PLACE. WOOLOS-ROAD	8	1878		Investigate
The Rookery	14	1897		
THE TABERNACLE	43	1890		
The Town Dock	18	1914		
THE WELSH CALVINISTIC	2	1890		
The Wharfs	55	1897		
THIRD ROADWAY	10	1890		
Thomas Street	63	1876; 1878; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Thompson Avenue	295	1946; 1950; 1971		
Thompson Close	32	1971		
Thompson Lane	34	1897; 1905; 1914; 1927; 1933		
Tippet Close	23	1971		
Tist Church	147	1927		
Tone Close	60	1971		
Tone Road	52	1971		
Tone Square	19	1971		
Toomb's Court	1	1886		
Toronto Close	12	1971		
Torridge Road	75	1971		
TOWN HALL :	4	1890		
Town Hall Chambers	1	1905		
Transporter Bridge	5	1927		
Traston Road	59	1971		
Tre-Ap-Gwilym	33	1933		Investigate
Treberth	56	1971		
Treberth Estate	353	1946; 1950; 1971		
Tredegar Chambers	4	1886; 1905; 1938; 1946		
TREDEGAR CHAMBERS—	30	1890		
Tredegar Place	51	1876; 1878; 1905; 1933; 1938; 1946		
TREDEGAR PLACE—	126	1887		
Tredegar Street	111	1876; 1878; 1886; 1897; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Tregare Street	97	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Trent Road	52	1971		
Trevethick Close	28	1971		
Triley Street	10	1897		
Trinity Place	153	1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Troston Lane	16	1936		
Troston Road	87	1905; 1914; 1927; 1933; 1946		
Trostrey Street	150	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Trostron Road	31	1950		
Tudor Road	214	1933; 1936; 1938; 1946; 1950; 1971		
Tunnel Terrace	569	1876; 1878; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Turner Street	180	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Tweedy Lane	3	1950; 1971		
Tyllwyd Road	72	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Tyne Close	13	1971		
UNION	50	1890		
Union Lane	8	1897; 1905; 1914; 1927		
Union Street	172	1876; 1878; 1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Upper Alma Street	189	1876; 1878		
Upper Durham Road	1	1905		
Upper Lewis Street	7	1876		
Upper Merchant Street	7	1876		
UPPER PART	38	1890		
Upper Raglan Street	10	1876		
Upton Place	31	1876; 1905; 1927; 1933; 1938; 1946		
Upton Road	348	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Usk Street	539	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Vale View	20	1971		
Van Dyke Close	13	1971		
Vanbrugh Gardens	17	1950; 1971		
Vancouver Drive	71	1971		
Vaughan Cottages	2	1876		
Vaughan Terrace	6	1876; 1886		
VAUGHAN TERRACE—	13	1890		
Vaughan Williams Drive	40	1950		
Vermeer Crescent	21	1971		
Vicarage Hill	63	1927; 1933; 1938; 1946; 1950; 1971		
Vice Station	20	1971		
Victoria Avenue	1182	1897; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Victoria Chambers	31	1887; 1905; 1938; 1946		
Victoria Crescent	325	1876; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
VICTORIA HALL	24	1887		
VICTORIA HALL—	183	1887; 1890		
Victoria Lane	83	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Victoria Place	325	1876; 1878; 1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Victoria Road	22	1876; 1878; 1886; 1905; 1938; 1946; 1971		
Victoria Square	99	1886; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Vine Place	318	1890; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950		
Vivian Road	538	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Walford Davies Drive	73	1950; 1971		
Walford Street	577	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Wallis Street	152	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Walmer Road	381	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Walsall Street	578	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Walton Close	20	1971		
Ward Close	20	1971		
Warlock Close	20	1971		
Warwick Road	190	1914; 1927; 1933; 1938; 1946; 1950		
Watchhouse Parade	219	1878; 1897; 1905; 1914; 1933; 1938; 1946; 1950		
Watchouse Parade	90	1927; 1971		
Water's Lane	2	1933		
Waterloo Gardens	13	1933		
Waterloo Road	407	1876; 1878; 1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Waterloo Wharf	1	1933		
Waters Cottages	6	1933		
Waters Lane	29	1897; 1905; 1914; 1936; 1938; 1946; 1950; 1971		
Waters' Lane	9	1878; 1886; 1887		
Wavell Drive	49	1971		
Waveney Close	6	1971		
Weare Close	64	1971		
Wedlock's Court	3	1886; 1887		
Wednesbury Street	101	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Welden Grange Close	18	1971		
Welland Circle	53	1971		
Welland Crescent	113	1971		
Wellington Road	12	1971		
Wells Close	51	1950; 1971		
Wesley Buildings	4	1933		
Wesley Chambers	10	1905; 1933; 1938; 1946		
Wesley Park Road	20	1971		
Wesley Place	33	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
WESLEYAN	5	1890		
West End Buildings	1	1933		
WEST END BUILDINGS—	9	1890		
West Gaer Road	12	1936		
West Market Street	150	1876; 1878; 1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
West Park	3	1905; 1938; 1946		
West Park Road	248	1897; 1905; 1914; 1927; 1933; 1938; 1946; 1950		
West Street	551	1876; 1878; 1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Western Avenue	333	1936; 1938; 1946; 1950; 1971		
Western Mail Chambers	4	1927		
Westfield	1	1927		
Westfield Avenue	123	1938; 1946; 1950; 1971		
Westfield Drive	11	1971		
Westfield Road	201	1914; 1927; 1936; 1938; 1946; 1971		
Westfield Road (Clytha Park)	23	1933; 1950		
Westfield Road (Malpas)	64	1938; 1950		
Westfield Way	53	1971		
WESTGATE	177	1890		
Westgate Buildings	4	1933		
Westgate Chambers	6	1886; 1887; 1905; 1938; 1946		
WESTGATE CHAMBERS—	11	1887		
Westminster Bank Chambers	2	1938; 1946		
Westmoor Close	15	1971		
Westville Road	141	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Wharf	2	1971		
Wharf Road	712	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
WHARF ROAD TERRACE—	66	1890		
Wharves (The)	205	1878; 1905; 1914		
Wheeler Street	377	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Whitby Place	59	1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
White Lion Court	11	1927; 1933		
Whitstone Road	568	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Whittle Drive	11	1971		
Williams Street	852	1876; 1897; 1905; 1914; 1933; 1936; 1938; 1946; 1950; 1971		
Willow Close	31	1971		
Wilson Road	31	1971		
Wilson Street	161	1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
Winchester Chambers	9	1927; 1933		
Windrush Close	77	1971		
Windsor Road	377	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Windsor Terrace	232	1876; 1878; 1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Wingate Street	231	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Winmill Street	88	1878; 1886; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Wisteria Close	15	1971		
Witham Street	627	1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Withey Bed	35	1905; 1914; 1927; 1936; 1938; 1946; 1950; 1971		
WITHEY BED.—	60	1890		
Wolseley Street	537	1878; 1887; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Woodland Avenue	67	1936		
Woodland Park	23	1886; 1890; 1897; 1905		
Woodland Park Road	319	1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Woodland Road	436	1890; 1897; 1905; 1914; 1927; 1933; 1938; 1946; 1950; 1971		
WOODLAND TERRACE	16	1890		
Woodlands Drive	54	1938; 1946; 1950; 1971		
Woodville Road	234	1927; 1933; 1936; 1938; 1946; 1950; 1971		
Worcester Crescent	88	1946; 1950; 1971		
Worden Road	86	1936		
Wordsworth Road	32	1946; 1950; 1971		
WRINGTON	31	1890		
Wrington Terrace	24	1933		
Wyastone Flats	3	1933		
Wyeverne Road	75	1936; 1938; 1946; 1950		
Wyndham Street	68	1876; 1878; 1886; 1890; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
Wyndham Terrace	28	1878; 1886; 1890		
WYNDHAM TERRACE.—	111	1890		
WYNDHAM TERRACE—	264	1887		
Wyre Crescent	59	1971		
Wyverne Road	18	1927		
Y.M.C.A. BUILDINGS	1	1971		
Yeo Close	31	1971		
YEO ROAD	3	1971		
Yewberry Close	10	1971		
Yewberry Lane	21	1971		
York Place	694	1876; 1878; 1886; 1890; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
York Road	142	1890; 1897; 1905; 1914; 1927; 1933; 1936; 1938; 1946; 1950; 1971		
